,cv_score,model,model_info
112,0.667484088991843,"DecisionTreeClassifier(DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=7, DecisionTreeClassifier__min_samples_leaf=5, DecisionTreeClassifier__min_samples_split=17), DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=7, DecisionTreeClassifier__min_samples_leaf=17, DecisionTreeClassifier__min_samples_split=19)","{'generation': 'INVALID', 'mutation_count': 0, 'crossover_count': 1, 'predecessor': ('DecisionTreeClassifier(DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=5, DecisionTreeClassifier__min_samples_leaf=5, DecisionTreeClassifier__min_samples_split=17), DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=7, DecisionTreeClassifier__min_samples_leaf=17, DecisionTreeClassifier__min_samples_split=19)', 'DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=7, DecisionTreeClassifier__min_samples_leaf=20, DecisionTreeClassifier__min_samples_split=6)'), 'operator_count': 2, 'internal_cv_score': 0.667484088991843}"
84,0.6624528129275641,"DecisionTreeClassifier(DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=5, DecisionTreeClassifier__min_samples_leaf=5, DecisionTreeClassifier__min_samples_split=17), DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=7, DecisionTreeClassifier__min_samples_leaf=17, DecisionTreeClassifier__min_samples_split=19)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.6624528129275641}"
102,0.6623630212695826,"KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=15, KNeighborsClassifier__p=1, KNeighborsClassifier__weights=uniform)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('KNeighborsClassifier(Normalizer(input_matrix, Normalizer__norm=max), KNeighborsClassifier__n_neighbors=15, KNeighborsClassifier__p=1, KNeighborsClassifier__weights=uniform)',), 'operator_count': 1, 'internal_cv_score': 0.6623630212695826}"
192,0.6509311551578782,"GradientBoostingClassifier(SelectPercentile(SelectPercentile(input_matrix, SelectPercentile__percentile=88), SelectPercentile__percentile=5), GradientBoostingClassifier__learning_rate=1.0, GradientBoostingClassifier__max_depth=3, GradientBoostingClassifier__max_features=0.6500000000000001, GradientBoostingClassifier__min_samples_leaf=9, GradientBoostingClassifier__min_samples_split=2, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.8)","{'generation': 'INVALID', 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('GradientBoostingClassifier(SelectPercentile(input_matrix, SelectPercentile__percentile=88), GradientBoostingClassifier__learning_rate=1.0, GradientBoostingClassifier__max_depth=3, GradientBoostingClassifier__max_features=0.6500000000000001, GradientBoostingClassifier__min_samples_leaf=9, GradientBoostingClassifier__min_samples_split=2, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.8)',), 'operator_count': 3, 'internal_cv_score': 0.6509311551578782}"
160,0.6506360368935364,"DecisionTreeClassifier(RFE(input_matrix, RFE__ExtraTreesClassifier__criterion=gini, RFE__ExtraTreesClassifier__max_features=0.05, RFE__ExtraTreesClassifier__n_estimators=100, RFE__step=0.7500000000000001), DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=8, DecisionTreeClassifier__min_samples_leaf=14, DecisionTreeClassifier__min_samples_split=16)","{'generation': 'INVALID', 'mutation_count': 0, 'crossover_count': 1, 'predecessor': ('DecisionTreeClassifier(RFE(input_matrix, RFE__ExtraTreesClassifier__criterion=gini, RFE__ExtraTreesClassifier__max_features=0.05, RFE__ExtraTreesClassifier__n_estimators=100, RFE__step=0.7500000000000001), DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=8, DecisionTreeClassifier__min_samples_leaf=14, DecisionTreeClassifier__min_samples_split=16)', 'DecisionTreeClassifier(Binarizer(input_matrix, Binarizer__threshold=0.8), DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=10, DecisionTreeClassifier__min_samples_leaf=20, DecisionTreeClassifier__min_samples_split=13)'), 'operator_count': 2, 'internal_cv_score': 0.6506360368935364}"
43,0.6502432174844155,"KNeighborsClassifier(Binarizer(input_matrix, Binarizer__threshold=0.55), KNeighborsClassifier__n_neighbors=75, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=uniform)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.6502432174844155}"
81,0.6481546674668823,"DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=8, DecisionTreeClassifier__min_samples_leaf=9, DecisionTreeClassifier__min_samples_split=14)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.6481546674668823}"
48,0.6475594082384217,"DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=9, DecisionTreeClassifier__min_samples_leaf=4, DecisionTreeClassifier__min_samples_split=3)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.6475594082384217}"
42,0.6469366283334946,"KNeighborsClassifier(Normalizer(input_matrix, Normalizer__norm=max), KNeighborsClassifier__n_neighbors=15, KNeighborsClassifier__p=1, KNeighborsClassifier__weights=uniform)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.6469366283334946}"
131,0.6467699413652724,"KNeighborsClassifier(ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=True, ExtraTreesClassifier__criterion=gini, ExtraTreesClassifier__max_features=0.3, ExtraTreesClassifier__min_samples_leaf=8, ExtraTreesClassifier__min_samples_split=16, ExtraTreesClassifier__n_estimators=100), KNeighborsClassifier__n_neighbors=18, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=distance)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('KNeighborsClassifier(GradientBoostingClassifier(input_matrix, GradientBoostingClassifier__learning_rate=0.01, GradientBoostingClassifier__max_depth=6, GradientBoostingClassifier__max_features=0.15000000000000002, GradientBoostingClassifier__min_samples_leaf=14, GradientBoostingClassifier__min_samples_split=19, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.35000000000000003), KNeighborsClassifier__n_neighbors=18, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=distance)',), 'operator_count': 2, 'internal_cv_score': 0.6467699413652724}"
65,0.646398688841896,"DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=7, DecisionTreeClassifier__min_samples_leaf=20, DecisionTreeClassifier__min_samples_split=6)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.646398688841896}"
55,0.6458741280201267,"KNeighborsClassifier(GradientBoostingClassifier(input_matrix, GradientBoostingClassifier__learning_rate=0.01, GradientBoostingClassifier__max_depth=6, GradientBoostingClassifier__max_features=0.15000000000000002, GradientBoostingClassifier__min_samples_leaf=14, GradientBoostingClassifier__min_samples_split=19, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.35000000000000003), KNeighborsClassifier__n_neighbors=18, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=distance)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.6458741280201267}"
16,0.6439786950814922,"KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=18, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=uniform)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.6439786950814922}"
78,0.6437687123076625,"DecisionTreeClassifier(RFE(input_matrix, RFE__ExtraTreesClassifier__criterion=gini, RFE__ExtraTreesClassifier__max_features=0.05, RFE__ExtraTreesClassifier__n_estimators=100, RFE__step=0.7500000000000001), DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=8, DecisionTreeClassifier__min_samples_leaf=14, DecisionTreeClassifier__min_samples_split=16)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.6437687123076625}"
188,0.6435066458907404,"ExtraTreesClassifier(KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=3, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=uniform), ExtraTreesClassifier__bootstrap=True, ExtraTreesClassifier__criterion=gini, ExtraTreesClassifier__max_features=0.6500000000000001, ExtraTreesClassifier__min_samples_leaf=6, ExtraTreesClassifier__min_samples_split=10, ExtraTreesClassifier__n_estimators=100)","{'generation': 'INVALID', 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=True, ExtraTreesClassifier__criterion=gini, ExtraTreesClassifier__max_features=0.6500000000000001, ExtraTreesClassifier__min_samples_leaf=6, ExtraTreesClassifier__min_samples_split=10, ExtraTreesClassifier__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': 0.6435066458907404}"
94,0.642962764141686,"DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=7, DecisionTreeClassifier__min_samples_leaf=11, DecisionTreeClassifier__min_samples_split=18)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=5, DecisionTreeClassifier__min_samples_leaf=11, DecisionTreeClassifier__min_samples_split=18)',), 'operator_count': 1, 'internal_cv_score': 0.642962764141686}"
50,0.6420986592064245,"KNeighborsClassifier(Binarizer(input_matrix, Binarizer__threshold=0.0), KNeighborsClassifier__n_neighbors=61, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=distance)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.6420986592064245}"
185,0.6355871085445296,"DecisionTreeClassifier(RFE(input_matrix, RFE__ExtraTreesClassifier__criterion=gini, RFE__ExtraTreesClassifier__max_features=0.35000000000000003, RFE__ExtraTreesClassifier__n_estimators=100, RFE__step=0.5), DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=5, DecisionTreeClassifier__min_samples_leaf=11, DecisionTreeClassifier__min_samples_split=18)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=5, DecisionTreeClassifier__min_samples_leaf=11, DecisionTreeClassifier__min_samples_split=18)',), 'operator_count': 2, 'internal_cv_score': 0.6355871085445296}"
36,0.635393770484043,"DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=5, DecisionTreeClassifier__min_samples_leaf=11, DecisionTreeClassifier__min_samples_split=18)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.635393770484043}"
126,0.6352290596740461,"DecisionTreeClassifier(VarianceThreshold(input_matrix, VarianceThreshold__threshold=0.05), DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=10, DecisionTreeClassifier__min_samples_leaf=7, DecisionTreeClassifier__min_samples_split=3)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=10, DecisionTreeClassifier__min_samples_leaf=7, DecisionTreeClassifier__min_samples_split=3)',), 'operator_count': 2, 'internal_cv_score': 0.6352290596740461}"
236,0.6345883602253851,"DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=5, DecisionTreeClassifier__min_samples_leaf=4, DecisionTreeClassifier__min_samples_split=3)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('GaussianNB(input_matrix)',), 'operator_count': 1, 'internal_cv_score': 0.6345883602253851}"
155,0.6345697749761211,"DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=5, DecisionTreeClassifier__min_samples_leaf=9, DecisionTreeClassifier__min_samples_split=15)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=81, KNeighborsClassifier__p=1, KNeighborsClassifier__weights=uniform)',), 'operator_count': 1, 'internal_cv_score': 0.6345697749761211}"
80,0.6340235834491965,"DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=10, DecisionTreeClassifier__min_samples_leaf=7, DecisionTreeClassifier__min_samples_split=3)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.6340235834491965}"
163,0.6340171904530575,"DecisionTreeClassifier(RobustScaler(input_matrix), DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=10, DecisionTreeClassifier__min_samples_leaf=7, DecisionTreeClassifier__min_samples_split=3)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=10, DecisionTreeClassifier__min_samples_leaf=7, DecisionTreeClassifier__min_samples_split=3)',), 'operator_count': 2, 'internal_cv_score': 0.6340171904530575}"
44,0.6257378519858972,"DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=4, DecisionTreeClassifier__min_samples_leaf=2, DecisionTreeClassifier__min_samples_split=4)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.6257378519858972}"
49,0.6257287257019376,"DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=4, DecisionTreeClassifier__min_samples_leaf=13, DecisionTreeClassifier__min_samples_split=2)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.6257287257019376}"
117,0.6257287257019376,"DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=4, DecisionTreeClassifier__min_samples_leaf=19, DecisionTreeClassifier__min_samples_split=2)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=4, DecisionTreeClassifier__min_samples_leaf=13, DecisionTreeClassifier__min_samples_split=2)',), 'operator_count': 1, 'internal_cv_score': 0.6257287257019376}"
93,0.6254901399861942,"DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=4, DecisionTreeClassifier__min_samples_leaf=5, DecisionTreeClassifier__min_samples_split=4)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=4, DecisionTreeClassifier__min_samples_leaf=2, DecisionTreeClassifier__min_samples_split=4)',), 'operator_count': 1, 'internal_cv_score': 0.6254901399861942}"
3,0.6128974222408737,"DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=3, DecisionTreeClassifier__min_samples_leaf=18, DecisionTreeClassifier__min_samples_split=13)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.6128974222408737}"
107,0.6095990459211962,"KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=8, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=uniform)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=34, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=uniform)',), 'operator_count': 1, 'internal_cv_score': 0.6095990459211962}"
73,0.6074825315919223,"DecisionTreeClassifier(Binarizer(input_matrix, Binarizer__threshold=0.8), DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=10, DecisionTreeClassifier__min_samples_leaf=20, DecisionTreeClassifier__min_samples_split=13)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.6074825315919223}"
151,0.6073836431041686,"DecisionTreeClassifier(Binarizer(input_matrix, Binarizer__threshold=0.5), DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=9, DecisionTreeClassifier__min_samples_leaf=4, DecisionTreeClassifier__min_samples_split=3)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=9, DecisionTreeClassifier__min_samples_leaf=4, DecisionTreeClassifier__min_samples_split=3)',), 'operator_count': 2, 'internal_cv_score': 0.6073836431041686}"
176,0.599293337944282,"DecisionTreeClassifier(PCA(input_matrix, PCA__iterated_power=5, PCA__svd_solver=randomized), DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=4, DecisionTreeClassifier__min_samples_leaf=2, DecisionTreeClassifier__min_samples_split=4)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=4, DecisionTreeClassifier__min_samples_leaf=2, DecisionTreeClassifier__min_samples_split=4)',), 'operator_count': 2, 'internal_cv_score': 0.599293337944282}"
243,0.5936675289134861,"ExtraTreesClassifier(FeatureAgglomeration(input_matrix, FeatureAgglomeration__affinity=euclidean, FeatureAgglomeration__linkage=complete), ExtraTreesClassifier__bootstrap=False, ExtraTreesClassifier__criterion=gini, ExtraTreesClassifier__max_features=0.8500000000000001, ExtraTreesClassifier__min_samples_leaf=19, ExtraTreesClassifier__min_samples_split=6, ExtraTreesClassifier__n_estimators=100)","{'generation': 'INVALID', 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=False, ExtraTreesClassifier__criterion=gini, ExtraTreesClassifier__max_features=0.8500000000000001, ExtraTreesClassifier__min_samples_leaf=19, ExtraTreesClassifier__min_samples_split=6, ExtraTreesClassifier__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': 0.5936675289134861}"
18,0.5690465392258751,"DecisionTreeClassifier(FeatureAgglomeration(input_matrix, FeatureAgglomeration__affinity=euclidean, FeatureAgglomeration__linkage=ward), DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=2, DecisionTreeClassifier__min_samples_leaf=17, DecisionTreeClassifier__min_samples_split=4)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.5690465392258751}"
124,0.5606361225554793,"GaussianNB(DecisionTreeClassifier(FeatureAgglomeration(input_matrix, FeatureAgglomeration__affinity=l1, FeatureAgglomeration__linkage=complete), DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=1, DecisionTreeClassifier__min_samples_leaf=16, DecisionTreeClassifier__min_samples_split=15))","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('GaussianNB(DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=1, DecisionTreeClassifier__min_samples_leaf=16, DecisionTreeClassifier__min_samples_split=15))',), 'operator_count': 3, 'internal_cv_score': 0.5606361225554793}"
79,0.5389966477875011,"KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=1, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=uniform)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.5389966477875011}"
250,0.5056975154208819,"GaussianNB(RBFSampler(DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=2, DecisionTreeClassifier__min_samples_leaf=7, DecisionTreeClassifier__min_samples_split=6), RBFSampler__gamma=0.55))","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('GaussianNB(DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=2, DecisionTreeClassifier__min_samples_leaf=7, DecisionTreeClassifier__min_samples_split=6))',), 'operator_count': 3, 'internal_cv_score': 0.5056975154208819}"
71,0.5,"DecisionTreeClassifier(Nystroem(input_matrix, Nystroem__gamma=0.25, Nystroem__kernel=laplacian, Nystroem__n_components=2), DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=5, DecisionTreeClassifier__min_samples_leaf=9, DecisionTreeClassifier__min_samples_split=18)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.5}"
110,0.5,"DecisionTreeClassifier(SelectPercentile(Nystroem(input_matrix, Nystroem__gamma=0.25, Nystroem__kernel=laplacian, Nystroem__n_components=2), SelectPercentile__percentile=6), DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=5, DecisionTreeClassifier__min_samples_leaf=9, DecisionTreeClassifier__min_samples_split=18)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('DecisionTreeClassifier(Nystroem(input_matrix, Nystroem__gamma=0.25, Nystroem__kernel=laplacian, Nystroem__n_components=2), DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=5, DecisionTreeClassifier__min_samples_leaf=9, DecisionTreeClassifier__min_samples_split=18)',), 'operator_count': 3, 'internal_cv_score': 0.5}"
164,0.5,"DecisionTreeClassifier(Nystroem(input_matrix, Nystroem__gamma=0.25, Nystroem__kernel=laplacian, Nystroem__n_components=2), DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=5, DecisionTreeClassifier__min_samples_leaf=9, DecisionTreeClassifier__min_samples_split=17)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('DecisionTreeClassifier(Nystroem(input_matrix, Nystroem__gamma=0.25, Nystroem__kernel=laplacian, Nystroem__n_components=2), DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=5, DecisionTreeClassifier__min_samples_leaf=9, DecisionTreeClassifier__min_samples_split=18)',), 'operator_count': 2, 'internal_cv_score': 0.5}"
104,0.4993966741135417,"BernoulliNB(StandardScaler(RBFSampler(input_matrix, RBFSampler__gamma=0.25)), BernoulliNB__alpha=0.1, BernoulliNB__fit_prior=True)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('BernoulliNB(StandardScaler(input_matrix), BernoulliNB__alpha=0.1, BernoulliNB__fit_prior=True)',), 'operator_count': 3, 'internal_cv_score': 0.4993966741135417}"
154,0.49787186909749404,"GaussianNB(RBFSampler(input_matrix, RBFSampler__gamma=0.9))","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('GaussianNB(FastICA(input_matrix, FastICA__tol=0.55))',), 'operator_count': 2, 'internal_cv_score': 0.49787186909749404}"
127,0.4928179467570691,"LinearSVC(RBFSampler(GaussianNB(input_matrix), RBFSampler__gamma=0.15000000000000002), LinearSVC__C=1.0, LinearSVC__dual=False, LinearSVC__loss=squared_hinge, LinearSVC__penalty=l1, LinearSVC__tol=1e-05)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('LinearSVC(GaussianNB(input_matrix), LinearSVC__C=1.0, LinearSVC__dual=False, LinearSVC__loss=squared_hinge, LinearSVC__penalty=l1, LinearSVC__tol=1e-05)',), 'operator_count': 3, 'internal_cv_score': 0.4928179467570691}"
121,-inf,"XGBClassifier(KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=36, KNeighborsClassifier__p=1, KNeighborsClassifier__weights=distance), XGBClassifier__learning_rate=0.01, XGBClassifier__max_depth=3, XGBClassifier__min_child_weight=4, XGBClassifier__n_estimators=100, XGBClassifier__nthread=1, XGBClassifier__subsample=0.05)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('BernoulliNB(KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=36, KNeighborsClassifier__p=1, KNeighborsClassifier__weights=distance), BernoulliNB__alpha=0.1, BernoulliNB__fit_prior=False)',), 'operator_count': 2, 'internal_cv_score': -inf}"
26,-inf,"BernoulliNB(KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=36, KNeighborsClassifier__p=1, KNeighborsClassifier__weights=distance), BernoulliNB__alpha=0.1, BernoulliNB__fit_prior=False)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': -inf}"
